Video_ID,Channel_ID,Channel_Name,Video_Title,YouTube_URL,Transcript_Path,Family_Count,Family_List,Tool_Total_Mentions,Tool_List,Tactic_Total_Mentions,Dominant_Tactic,Platform_Signal,Tactic_Initial_Access,Tactic_Execution,Tactic_Persistence,Tactic_Privilege_Escalation,Tactic_Credential_Access,Tactic_Lateral_Movement,Tactic_Discovery,Tactic_Command_and_Control,Tactic_Exfiltration,Tactic_Impact,Tool_Cobalt_Strike,Tool_Mimikatz,Tool_PsExec,Tool_Rclone,Tool_MegaNZ,Tool_AnyDesk,Tool_TeamViewer,Tool_BloodHound,Platform_Windows,Platform_Linux,Platform_ESXi
V0026,C03,Black Hat,Black Hat USA 2025 | Vaulted Severance: Your Secrets Are Now Outies,https://www.youtube.com/watch?v=KC-8DhS8x5Q,transcripts/C03_Black_Hat/V0026.txt,0,,0,,28,Privilege_Escalation,Windows,5,0,3,15,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0
V0030,C03,Black Hat,Black Hat USA 2025 | From Prompts to Pwns: Exploiting and Securing AI Agents,https://www.youtube.com/watch?v=zipgr080EQU,transcripts/C03_Black_Hat/V0030.txt,1,Qilin,0,,21,Initial_Access,Windows,5,5,4,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,2,0,0
V0027,C03,Black Hat,Black Hat USA 2025 | A Fireside Chat with Cognitive Scientist and AI Expert Gary Marcus,https://www.youtube.com/watch?v=e69OE0ZjskA,transcripts/C03_Black_Hat/V0027.txt,1,Play,0,,2,Initial_Access,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
V0029,C03,Black Hat,Black Hat USA 2025 | Exploiting DNS for Stealthy User Tracking,https://www.youtube.com/watch?v=xQy1YcLK1Ak,transcripts/C03_Black_Hat/V0029.txt,2,"Play, Qilin",0,,3,Impact,Windows,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,5,0,0
V0022,C03,Black Hat,Black Hat USA 2025 | FACADE: High-Precision Insider Threat Detection Using Contrastive Learning,https://www.youtube.com/watch?v=3CV1efZSHmQ,transcripts/C03_Black_Hat/V0022.txt,0,,0,,3,Initial_Access,Windows,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
V0023,C03,Black Hat,Black Hat USA 2025 | Breaking Out of The AI Cage: Pwning AI Providers with NVIDIA Vulnerabilities,https://www.youtube.com/watch?v=5RH0StmV7Eo,transcripts/C03_Black_Hat/V0023.txt,0,,0,,72,Initial_Access,Linux,62,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
V0021,C03,Black Hat,Black Hat USA 2025 | Enhancing Command Line Classification with Benign Anomalous Data,https://www.youtube.com/watch?v=om5x9aFrnLE,transcripts/C03_Black_Hat/V0021.txt,0,,0,,8,Execution,,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
V0025,C03,Black Hat,Black Hat USA 2025 | AI Enterprise Compromise - 0click Exploit Methods,https://www.youtube.com/watch?v=M_BDq2hTJxU,transcripts/C03_Black_Hat/V0025.txt,1,Play,0,,8,Exfiltration,,2,0,1,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
V0028,C03,Black Hat,Black Hat USA 2025 | Hacking the Status Quo: Tales From Leading Women in Cybersecurity,https://www.youtube.com/watch?v=8V4i8TW1YXU,transcripts/C03_Black_Hat/V0028.txt,0,,0,,10,Initial_Access,,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
V0024,C03,Black Hat,Black Hat USA 2025 | Autonomous Timeline Analysis and Threat Hunting: An AI Agent for Timesketch,https://www.youtube.com/watch?v=9EA7kz4bGvQ,transcripts/C03_Black_Hat/V0024.txt,1,Qilin,0,,3,Initial_Access,Windows,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0
V0145,C16,USENIX Security,SREcon25 Europe/Middle East/Africa - Service Messy: Pagerduty's Service Mesh Migration,https://www.youtube.com/watch?v=vPcbT9hSUJU,transcripts/C16_USENIX_Security/V0145.txt,0,,0,,31,Persistence,,0,1,24,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
V0146,C16,USENIX Security,SREcon25 Europe/Middle East/Africa - Gaining Insights from a Black Box System,https://www.youtube.com/watch?v=x9OYdphaujg,transcripts/C16_USENIX_Security/V0146.txt,1,Play,0,,7,Persistence,,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
V0148,C16,USENIX Security,SREcon25 Europe/Middle East/Africa - The Bitter and the Sweet of Running a Planet-Scale Build &...,https://www.youtube.com/watch?v=E_qxG2vX8XE,transcripts/C16_USENIX_Security/V0148.txt,1,Play,0,,4,Persistence,Linux,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
V0216,C23,Microsoft Security,Microsoft Defender | Security Copilot Phishing Triage Agent,https://www.youtube.com/watch?v=0Pimw2DnopM,transcripts/C23_Microsoft_Security/V0216.txt,0,,0,,10,Initial_Access,,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
V0220,C23,Microsoft Security,Threat briefing: The state of cybercrime and AI’s double-edged sword | Microsoft Security Forum,https://www.youtube.com/watch?v=dQXPEeMi6SI,transcripts/C23_Microsoft_Security/V0220.txt,0,,0,,19,Initial_Access,,12,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
V0221,C23,Microsoft Security,The impact of AI on security strategy | Microsoft Security Forum,https://www.youtube.com/watch?v=hTtR_7yb6P0,transcripts/C23_Microsoft_Security/V0221.txt,1,Play,0,,4,Initial_Access,,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
V0391,C44,VMware Carbon Black,Container Visibility for Enterprise EDR CB Linux Sensor 2.15,https://www.youtube.com/watch?v=99G1VRWbZUk,transcripts/C44_VMware_Carbon_Black/V0391.txt,0,,0,,11,Command_and_Control,Linux,4,2,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,16,0
V0392,C44,VMware Carbon Black,Carbon Black - Cloud Native Detection and Response Announcement,https://www.youtube.com/watch?v=p0MRAGyXtFU,transcripts/C44_VMware_Carbon_Black/V0392.txt,0,,0,,11,Command_and_Control,Linux,2,2,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,16,0
V0387,C44,VMware Carbon Black,Cloud Native Detection and Response features in Carbon Black,https://www.youtube.com/watch?v=yiwSNyVc4Vk,transcripts/C44_VMware_Carbon_Black/V0387.txt,0,,0,,7,Persistence,Linux,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,18,0
V0390,C44,VMware Carbon Black,Carbon Black Office Hour - XDR: Reduce Risk and Protect from Modern Threats,https://www.youtube.com/watch?v=8qAnwNKmA0o,transcripts/C44_VMware_Carbon_Black/V0390.txt,0,,2,Cobalt_Strike,11,Execution,ESXi,1,4,0,0,0,0,0,2,4,0,2,0,0,0,0,0,0,0,1,0,2
V0389,C44,VMware Carbon Black,Introducing the Observations Experience for Carbon Black Cloud,https://www.youtube.com/watch?v=EzLQyptkuTo,transcripts/C44_VMware_Carbon_Black/V0389.txt,0,,0,,0,,ESXi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
V0385,C44,VMware Carbon Black,Carbon Black App Control   Demo,https://www.youtube.com/watch?v=uWCjsSG-9Fk,transcripts/C44_VMware_Carbon_Black/V0385.txt,0,,0,,5,Execution,Windows,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
V0394,C44,VMware Carbon Black,Carbon Black Office Hours: Bringing Host-Based Firewall to the Carbon Black Cloud,https://www.youtube.com/watch?v=CZno8xhLrwI,transcripts/C44_VMware_Carbon_Black/V0394.txt,0,,0,,4,Execution,Windows,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,4,4
V0388,C44,VMware Carbon Black,Ransomware prevention and recovery with VMware Cloud Disaster Recovery and Carbon Black,https://www.youtube.com/watch?v=ucD7kXIk39M,transcripts/C44_VMware_Carbon_Black/V0388.txt,0,,0,,4,Initial_Access,ESXi,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
V0372,C42,DFIR Science,Fast password cracking - Hashcat wordlists from RAM,https://www.youtube.com/watch?v=lOTDevvqOq0,transcripts/C42_DFIR_Science/V0372.txt,0,,0,,1,Impact,Linux,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,7,0
V0366,C42,DFIR Science,Digital Forensics and the Military - Interview with Andrew Lister,https://www.youtube.com/watch?v=ZGvyThzafJE,transcripts/C42_DFIR_Science/V0366.txt,2,"Play, Royal",0,,6,Initial_Access,Windows,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
V0365,C42,DFIR Science,Starting with Velociraptor Incident Response,https://www.youtube.com/watch?v=EA40rztSOd4,transcripts/C42_DFIR_Science/V0365.txt,1,Play,0,,8,Execution,Linux,0,3,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,10,42,0
V0367,C42,DFIR Science,Forensic 4:Cast Awards ✨ The real award is DFriends we made along the way ✨,https://www.youtube.com/watch?v=zvrIH6lGOZs,transcripts/C42_DFIR_Science/V0367.txt,0,,0,,6,Initial_Access,Windows,2,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6,5,1
V0374,C42,DFIR Science,Mounting Linux Logical Volumes in Forensic Disk Images,https://www.youtube.com/watch?v=bRfq4OTHV5Q,transcripts/C42_DFIR_Science/V0374.txt,0,,0,,2,Impact,Linux,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,18,0
V0003,C01,The DFIR Report,Another Confluence Bites the Dust: Falling to ELPACO-team Ransomware,https://www.youtube.com/watch?v=7HD-RYqIm3Q,transcripts/C01_The_DFIR_Report/V0003.txt,0,,1,Cobalt_Strike,19,Initial_Access,Windows,10,0,1,1,1,3,0,1,2,0,1,0,0,0,0,0,0,0,1,0,0
V0005,C01,The DFIR Report,Confluence Exploit Leads to LockBit Ransomware,https://www.youtube.com/watch?v=BMTtJLEJRGQ,transcripts/C01_The_DFIR_Report/V0005.txt,0,,3,"Cobalt_Strike, Rclone",33,Initial_Access,Windows,10,8,0,0,0,6,0,1,5,3,1,0,0,2,0,0,0,0,5,0,0
V0002,C01,The DFIR Report,Hide Your RDP: Password Spray Leads to RansomHub Deployment,https://www.youtube.com/watch?v=5fu-wYbBvuY,transcripts/C01_The_DFIR_Report/V0002.txt,0,,0,,20,Initial_Access,Windows,9,0,1,0,0,7,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0
V0007,C01,The DFIR Report,The Curious Case of an Egg-Cellent Resume,https://www.youtube.com/watch?v=CQ0zOWnHfHE,transcripts/C01_The_DFIR_Report/V0007.txt,0,,4,Cobalt_Strike,25,Initial_Access,,9,1,4,0,0,6,0,4,0,1,4,0,0,0,0,0,0,0,0,0,0
V0004,C01,The DFIR Report,Fake Zoom Ends in BlackSuit Ransomware,https://www.youtube.com/watch?v=hpgjomPwHp4,transcripts/C01_The_DFIR_Report/V0004.txt,0,,7,Cobalt_Strike,26,Command_and_Control,Windows,4,6,1,0,0,4,0,7,1,3,7,0,0,0,0,0,0,0,6,0,0
V0010,C01,The DFIR Report,"Threat Actors' Toolkit: Leveraging Sliver, PoshC2 & Batch Scripts",https://www.youtube.com/watch?v=wyg-YtiUFUo,transcripts/C01_The_DFIR_Report/V0010.txt,0,,1,Cobalt_Strike,4,Execution,Windows,0,2,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,3,1,0
V0006,C01,The DFIR Report,DFIR Discussions: The Curious Case of an Egg-Cellent Resume,https://www.youtube.com/watch?v=Fh_OcBYjzL8,transcripts/C01_The_DFIR_Report/V0006.txt,1,Play,1,Cobalt_Strike,23,Initial_Access,Windows,10,4,4,0,0,4,0,1,0,0,1,0,0,0,0,0,0,0,5,1,0
V0009,C01,The DFIR Report,BlackSuit Ransomware,https://www.youtube.com/watch?v=t2sxRDE0Pr4,transcripts/C01_The_DFIR_Report/V0009.txt,0,,17,Cobalt_Strike,33,Command_and_Control,Windows,4,3,2,0,0,4,0,17,0,3,17,0,0,0,0,0,0,0,2,0,0
V0008,C01,The DFIR Report,Nitrogen Campaign Drops Sliver and Ends With BlackCat Ransomware,https://www.youtube.com/watch?v=7AhSj5GGVRw,transcripts/C01_The_DFIR_Report/V0008.txt,0,,6,Cobalt_Strike,20,Command_and_Control,Windows,2,4,3,0,1,1,0,6,2,1,6,0,0,0,0,0,0,0,4,0,0
V0001,C01,The DFIR Report,Blurring the Lines: Intrusion Shows Connection With Three Major Ransomware Gangs,https://www.youtube.com/watch?v=OfwHWjZvvuE,transcripts/C01_The_DFIR_Report/V0001.txt,1,Play,0,,20,Lateral_Movement,Windows,6,3,2,0,0,7,0,0,2,0,0,0,0,0,0,0,0,0,6,0,0
V0270,C30,SANS Institute,Red Team | Subverting macOS Apps and Security Controls,https://www.youtube.com/watch?v=4SzHUg8j3NQ,transcripts/C30_SANS_Institute/V0270.txt,0,,0,,45,Initial_Access,Windows,24,1,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
V0267,C30,SANS Institute,Keynote | Red Team | Offensive Security Meets Vibe Coding,https://www.youtube.com/watch?v=nVx5tr-o_3g,transcripts/C30_SANS_Institute/V0267.txt,1,Play,0,,10,Initial_Access,,5,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
V0266,C30,SANS Institute,Red Team | Looting Credentials from Modern Browsers,https://www.youtube.com/watch?v=U1va10iproc,transcripts/C30_SANS_Institute/V0266.txt,1,Qilin,0,,93,Impact,Windows,3,5,35,5,0,0,0,0,0,45,0,0,0,0,0,0,0,0,18,1,0
V0264,C30,SANS Institute,Blue Team | Unveiling Insider Threats Beyond the Logs,https://www.youtube.com/watch?v=5OREEvYauo4,transcripts/C30_SANS_Institute/V0264.txt,1,Qilin,0,,4,Privilege_Escalation,,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
V0265,C30,SANS Institute,Red Team | MEDSHIELD: Threat Modeling for Medical IoT,https://www.youtube.com/watch?v=KWlyih5GqG0,transcripts/C30_SANS_Institute/V0265.txt,1,Play,0,,13,Initial_Access,,9,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
V0271,C30,SANS Institute,Red Team | Weaponizing LLM Fine-Tuning for Stealthy C2,https://www.youtube.com/watch?v=hGxf_Co7WfY,transcripts/C30_SANS_Institute/V0271.txt,0,,0,,15,Initial_Access,,5,1,2,0,0,0,0,1,5,1,0,0,0,0,0,0,0,0,0,0,0
V0263,C30,SANS Institute,Keynote | The Augmented Era: Disrupt or be Disrupted,https://www.youtube.com/watch?v=gFJA2ZFYRcM,transcripts/C30_SANS_Institute/V0263.txt,1,Play,0,,29,Initial_Access,Linux,20,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
V0269,C30,SANS Institute,Keynote | Blue Team | SOC of the Future…the Future Is Now,https://www.youtube.com/watch?v=eBweSZG_xsM,transcripts/C30_SANS_Institute/V0269.txt,0,,0,,5,Persistence,Windows,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
V0272,C30,SANS Institute,Blue Team | From Exploit to Risk: Scaling Purple Team Insights,https://www.youtube.com/watch?v=7W3MdxnvM-U,transcripts/C30_SANS_Institute/V0272.txt,0,,0,,13,Initial_Access,Windows,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
V0268,C30,SANS Institute,Red Team | Weaponizing Windows Crash Dumps,https://www.youtube.com/watch?v=6ZkfrEdErxk,transcripts/C30_SANS_Institute/V0268.txt,2,"Hive, Play",0,,11,Execution,Windows,2,5,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0
V0434,C50,Darktrace,Using Darktrace / OT for Asset Discovery and Device Management,https://www.youtube.com/watch?v=jjxFIjwDZXY,transcripts/C50_Darktrace/V0434.txt,0,,0,,4,Initial_Access,Windows,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
V0438,C50,Darktrace,Preventative Security in Cyber Physical Systems,https://www.youtube.com/watch?v=NfxOTzKPK5w,transcripts/C50_Darktrace/V0438.txt,0,,0,,9,Initial_Access,Windows,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1
V0246,C28,Black Hills Information Security,US Defense Chief Uploads Secret Into to ChatGTP - Talkin' Bout [infosec] News 2026-02-02,https://www.youtube.com/watch?v=VEVupZdij_g,transcripts/C28_Black_Hills_Information_Security/V0246.txt,1,Play,0,,3,Initial_Access,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
V0250,C28,Black Hills Information Security,Chinese firms drop US and Israeli cybersecurity software | Talkin' Bout [infosec] News 2026-01-19,https://www.youtube.com/watch?v=wZo-1rxo9KE,transcripts/C28_Black_Hills_Information_Security/V0250.txt,0,,0,,24,Persistence,Windows,5,0,14,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0
V0249,C28,Black Hills Information Security,Zero to Zeek: Build a Network Sensor Fast and Easy w/ Troy Wojewoda,https://www.youtube.com/watch?v=FdWr5N0JAGU,transcripts/C28_Black_Hills_Information_Security/V0249.txt,1,Play,0,,46,Execution,Linux,12,23,4,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,19,0
V0247,C28,Black Hills Information Security,Simplify Pentest Workflows Using Cerno w/ Chris Traynor,https://www.youtube.com/watch?v=aGmRenQ28Ro,transcripts/C28_Black_Hills_Information_Security/V0247.txt,1,Play,0,,30,Initial_Access,Windows,26,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0
V0244,C28,Black Hills Information Security,Palo Alto Fears China Retaliation – Talkin' Bout [infosec] News 2026-02-16 #infosec #news,https://www.youtube.com/watch?v=xg_HI0ARf3E,transcripts/C28_Black_Hills_Information_Security/V0244.txt,1,Play,0,,12,Initial_Access,Windows,8,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,6,0,1
V0245,C28,Black Hills Information Security,LIVE From WWHF Denver 2026 – BHIS - Talkin' Bout [infosec] News 2026-02-11,https://www.youtube.com/watch?v=HnKSsy7HYME,transcripts/C28_Black_Hills_Information_Security/V0245.txt,1,Play,0,,9,Initial_Access,Windows,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0
V0243,C28,Black Hills Information Security,The Coming SAAS Apocalypse - Talkin' Bout [infosec] News 2026-02-23 #infosec #news,https://www.youtube.com/watch?v=RjEvfmtmzKg,transcripts/C28_Black_Hills_Information_Security/V0243.txt,1,Play,0,,16,Initial_Access,Linux,12,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
V0251,C28,Black Hills Information Security,Active Directory Attack Path in Action w/ Alyssa & Kaitlyn,https://www.youtube.com/watch?v=nBHec3RDzwY,transcripts/C28_Black_Hills_Information_Security/V0251.txt,0,,3,BloodHound,77,Persistence,Windows,14,2,56,1,0,1,3,0,0,0,0,0,0,0,0,0,0,3,29,4,0
V0252,C28,Black Hills Information Security,BreachForums Doomsday – Talkin' Bout [infosec] News 2026-01-12 #infosec #news,https://www.youtube.com/watch?v=dx3_fnu3KO8,transcripts/C28_Black_Hills_Information_Security/V0252.txt,1,Play,0,,27,Initial_Access,ESXi,15,0,10,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,11
V0248,C28,Black Hills Information Security,TikTok's invasive Privacy Policy - Talkin' Bout [infosec] News 2026-01-26 #infosec #news,https://www.youtube.com/watch?v=6oK31ZZ70Q8,transcripts/C28_Black_Hills_Information_Security/V0248.txt,1,Play,0,,10,Initial_Access,ESXi,7,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
V0011,C02,SANS Digital Forensics and Incident Response,Stay Ahead of Ransomware - The AI Arms Race: When Both Sides Have Copilots,https://www.youtube.com/watch?v=1Cr9cUdsGnM,transcripts/C02_SANS_Digital_Forensics_and_Incident_Response/V0011.txt,1,LockBit,1,Cobalt_Strike,16,Execution,Windows,2,4,0,3,0,0,0,1,2,4,1,0,0,0,0,0,0,0,1,0,0
V0012,C02,SANS Digital Forensics and Incident Response,AI-Powered Ransomware: How Threat Actors Weaponize AI Across the Attack Lifecycle,https://www.youtube.com/watch?v=g2fxSyoohZo,transcripts/C02_SANS_Digital_Forensics_and_Incident_Response/V0012.txt,3,"Akira, Cactus, Play",0,,39,Initial_Access,Linux,17,2,5,0,0,2,0,0,7,6,0,0,0,0,0,0,0,0,1,2,0
V0019,C02,SANS Digital Forensics and Incident Response,PDF forensics and authenticity detection,https://www.youtube.com/watch?v=ELcsKcR_seo,transcripts/C02_SANS_Digital_Forensics_and_Incident_Response/V0019.txt,0,,0,,7,Execution,Windows,0,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,2,0
V0016,C02,SANS Digital Forensics and Incident Response,When the threat group doesn’t leave: Incident response under fire,https://www.youtube.com/watch?v=p3SEEdV425I,transcripts/C02_SANS_Digital_Forensics_and_Incident_Response/V0016.txt,0,,0,,6,Initial_Access,Windows,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0
V0014,C02,SANS Digital Forensics and Incident Response,"Digital forensics and security: Automate audits, investigations and response with AWX and Ansible",https://www.youtube.com/watch?v=AG4HPlgotco,transcripts/C02_SANS_Digital_Forensics_and_Incident_Response/V0014.txt,0,,0,,17,Execution,Linux,2,11,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,5,2
V0020,C02,SANS Digital Forensics and Incident Response,MacOS telemetry vs EDR telemetry - Which is better?,https://www.youtube.com/watch?v=V6VnQ-h4K-o,transcripts/C02_SANS_Digital_Forensics_and_Incident_Response/V0020.txt,2,"Play, Qilin",0,,11,Execution,Windows,0,9,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0
V0015,C02,SANS Digital Forensics and Incident Response,Tool: Forensic WACE - A multi-threaded tool for  forensic analysis of What’s App chats,https://www.youtube.com/watch?v=1ozfZ0CEZbo,transcripts/C02_SANS_Digital_Forensics_and_Incident_Response/V0015.txt,1,Play,0,,1,Persistence,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
V0017,C02,SANS Digital Forensics and Incident Response,Mobile device hardening: A forensic comparison of advanced protection programmes in IOS and Android,https://www.youtube.com/watch?v=a-_di0nfOL8,transcripts/C02_SANS_Digital_Forensics_and_Incident_Response/V0017.txt,1,Play,0,,22,Impact,,7,0,0,0,0,0,0,0,2,13,0,0,0,0,0,0,0,0,0,0,0
V0013,C02,SANS Digital Forensics and Incident Response,Extracting the unseen: Real-world RAM acquisition and analysis from Android devices,https://www.youtube.com/watch?v=p0CpWxfQAjI,transcripts/C02_SANS_Digital_Forensics_and_Incident_Response/V0013.txt,0,,0,,2,Impact,Windows,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0
V0018,C02,SANS Digital Forensics and Incident Response,Tool: Location log analysis of Google Maps IOS,https://www.youtube.com/watch?v=8GE-fIw7sb8,transcripts/C02_SANS_Digital_Forensics_and_Incident_Response/V0018.txt,0,,0,,2,Persistence,,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
V0130,C14,Elastic Security,"Elastic Security Explained: Transparency, AI, and the Future of Threat Hunting",https://www.youtube.com/watch?v=tw-NNqzgohk,transcripts/C14_Elastic_Security/V0130.txt,1,Play,0,,8,Execution,Windows,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,0
V0124,C14,Elastic Security,Pastries with SREs: Holding onto extra observability data and desserts,https://www.youtube.com/watch?v=gpsnVi2_mxM,transcripts/C14_Elastic_Security/V0124.txt,1,Play,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
V0126,C14,Elastic Security,Embracing failure and chaos to improve system reliability and SRE team performance,https://www.youtube.com/watch?v=IUZMyoFXa4E,transcripts/C14_Elastic_Security/V0126.txt,1,Play,0,,2,Persistence,Linux,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
